sno,filepath,label,source,fold_id,duration_sec,duration_samples,sr,channels,bit_depth,md5,extra_meta
774,data/gunshot_kaggle/Zastava M92/9 (13).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,7d4ad700d537d9899aa6d97eac8fbb65,weapon_id=Zastava M92
775,data/gunshot_kaggle/Zastava M92/9 (14).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,9942c876b8e9d5262b7845616d286059,weapon_id=Zastava M92
776,data/gunshot_kaggle/Zastava M92/9 (15).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,2eb063ad63b257ce5ad94db932ab7165,weapon_id=Zastava M92
777,data/gunshot_kaggle/Zastava M92/9 (16).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,dfffac65883632462273278d10e525a5,weapon_id=Zastava M92
778,data/gunshot_kaggle/Zastava M92/9 (17).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,5d91656b410c4aae99e7ea15d2ec1819,weapon_id=Zastava M92
779,data/gunshot_kaggle/Zastava M92/9 (18).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,1d5e89bdd68010cfc9cae082abb1cc78,weapon_id=Zastava M92
780,data/gunshot_kaggle/Zastava M92/9 (19).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,01f5d06128f3faf61270eb9d7719fe42,weapon_id=Zastava M92
781,data/gunshot_kaggle/Zastava M92/9 (2).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,2e7294e1f532142806ac167925381477,weapon_id=Zastava M92
782,data/gunshot_kaggle/Zastava M92/9 (20).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,48afc84a58115175d0e0e0d7089d48f1,weapon_id=Zastava M92
783,data/gunshot_kaggle/Zastava M92/9 (21).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,5075aa32064ed393a3c85fdaf6db5e59,weapon_id=Zastava M92
784,data/gunshot_kaggle/Zastava M92/9 (22).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,07a311f01a3e640a68f7acfde9175765,weapon_id=Zastava M92
785,data/gunshot_kaggle/Zastava M92/9 (23).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,710f20b13276211bae61a7476e5960c1,weapon_id=Zastava M92
786,data/gunshot_kaggle/Zastava M92/9 (24).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,fbf39808dc0196fa7057a040c046f6b1,weapon_id=Zastava M92
787,data/gunshot_kaggle/Zastava M92/9 (25).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,13522480c940fbb01f17f4062598def5,weapon_id=Zastava M92
788,data/gunshot_kaggle/Zastava M92/9 (26).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,c9de031d168f4b5fc13fb7aa8547cb88,weapon_id=Zastava M92
789,data/gunshot_kaggle/Zastava M92/9 (27).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,cae8ef1b2d30df91fc091b364cd909af,weapon_id=Zastava M92
790,data/gunshot_kaggle/Zastava M92/9 (28).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,056807e0fe99857dfcb5c9ff325b552a,weapon_id=Zastava M92
791,data/gunshot_kaggle/Zastava M92/9 (29).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,0795ad5f9629a7978db1a8c615eb0f10,weapon_id=Zastava M92
792,data/gunshot_kaggle/Zastava M92/9 (3).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,df4d2263124d34a9e9d9b09a50d819c7,weapon_id=Zastava M92
793,data/gunshot_kaggle/Zastava M92/9 (30).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,ab9967e87372ca377fad0a22ed74f9bc,weapon_id=Zastava M92
794,data/gunshot_kaggle/Zastava M92/9 (31).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,fc9a8d157527469a864164939ed2bc90,weapon_id=Zastava M92
795,data/gunshot_kaggle/Zastava M92/9 (32).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,ca9ea032318d42117f86e7120ce372aa,weapon_id=Zastava M92
796,data/gunshot_kaggle/Zastava M92/9 (33).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,4e8ef3daa34c31034705a4c6ed9c56f8,weapon_id=Zastava M92
797,data/gunshot_kaggle/Zastava M92/9 (34).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,058caaf763ff1b81622c33fc418a27bb,weapon_id=Zastava M92
798,data/gunshot_kaggle/Zastava M92/9 (35).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,bfd9a13d8fd57d3bdd50d87ceb79ba6e,weapon_id=Zastava M92
799,data/gunshot_kaggle/Zastava M92/9 (36).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,c505869c9ef37bcc8d86f2cd418b6f0f,weapon_id=Zastava M92
800,data/gunshot_kaggle/Zastava M92/9 (37).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,6dc559ce6e87a32c8960e14086e3e384,weapon_id=Zastava M92
801,data/gunshot_kaggle/Zastava M92/9 (38).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,cc3cc0fb6047edcef89be365f59cd973,weapon_id=Zastava M92
802,data/gunshot_kaggle/Zastava M92/9 (39).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,089a4e20fbc8658fdabcfc2147726367,weapon_id=Zastava M92
803,data/gunshot_kaggle/Zastava M92/9 (4).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,7312f58b79c1ab4ec31ddd59e146691c,weapon_id=Zastava M92
804,data/gunshot_kaggle/Zastava M92/9 (40).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,07213af7b6488e2262b29f18c523a910,weapon_id=Zastava M92
805,data/gunshot_kaggle/Zastava M92/9 (41).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,7edc3dc31f0b70085e9036b56043b533,weapon_id=Zastava M92
806,data/gunshot_kaggle/Zastava M92/9 (42).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,132d5b68bee39b3ea0421869a966c2ef,weapon_id=Zastava M92
807,data/gunshot_kaggle/Zastava M92/9 (43).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,33c8d0b2916199db3062fd4244cf0040,weapon_id=Zastava M92
808,data/gunshot_kaggle/Zastava M92/9 (44).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,8f7234538f3f7a9ed2add6f4f6c105f3,weapon_id=Zastava M92
809,data/gunshot_kaggle/Zastava M92/9 (45).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,405434450a6ffcfe2755e2513856b95d,weapon_id=Zastava M92
810,data/gunshot_kaggle/Zastava M92/9 (46).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,6da35a7a476b7771d2c5b037fc6f5bd4,weapon_id=Zastava M92
811,data/gunshot_kaggle/Zastava M92/9 (47).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,a37c9d27456ba143ea5c435984dbc68c,weapon_id=Zastava M92
812,data/gunshot_kaggle/Zastava M92/9 (48).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,bae8dab4d6efa9a7a7b84cbeb61dfed5,weapon_id=Zastava M92
813,data/gunshot_kaggle/Zastava M92/9 (49).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,253636dadeb0e42bfe877faf34d10473,weapon_id=Zastava M92
814,data/gunshot_kaggle/Zastava M92/9 (5).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,14b4f04a7097af5b603befd4ac2e5fa8,weapon_id=Zastava M92
815,data/gunshot_kaggle/Zastava M92/9 (50).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,75ca6ce50489101d86f97d757660ed95,weapon_id=Zastava M92
816,data/gunshot_kaggle/Zastava M92/9 (51).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,d43e21b58ce82ea44d587a015059f60d,weapon_id=Zastava M92
817,data/gunshot_kaggle/Zastava M92/9 (52).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,50e4e1fc8bf250beb75750528d749ca5,weapon_id=Zastava M92
818,data/gunshot_kaggle/Zastava M92/9 (53).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,93bcc550570a804d84f3fb697cbdc919,weapon_id=Zastava M92
819,data/gunshot_kaggle/Zastava M92/9 (54).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,ef81cf8fc632f39637b375b6c1da16c9,weapon_id=Zastava M92
820,data/gunshot_kaggle/Zastava M92/9 (55).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,bf6f7d5d960181a91205c7971104f9f4,weapon_id=Zastava M92
821,data/gunshot_kaggle/Zastava M92/9 (56).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,9aba2b5d02ccd014e5972f1e15394ed5,weapon_id=Zastava M92
822,data/gunshot_kaggle/Zastava M92/9 (57).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,d089d209398f375833f77910d106ec86,weapon_id=Zastava M92
823,data/gunshot_kaggle/Zastava M92/9 (58).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,24136e8a6fb8031c64ae2369fac139f9,weapon_id=Zastava M92
824,data/gunshot_kaggle/Zastava M92/9 (59).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,16f0da01a732352335c18c7ed73cdbfe,weapon_id=Zastava M92
825,data/gunshot_kaggle/Zastava M92/9 (6).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,48b53c24ce0b00a903f7a1a219477248,weapon_id=Zastava M92
826,data/gunshot_kaggle/Zastava M92/9 (60).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,5238ffa7c804b789609d5f2a6e0479fb,weapon_id=Zastava M92
827,data/gunshot_kaggle/Zastava M92/9 (61).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,8f4e9814981612e7f59f300160e18992,weapon_id=Zastava M92
828,data/gunshot_kaggle/Zastava M92/9 (62).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,1ea888e12a86a8d14ae7eb30c31562fd,weapon_id=Zastava M92
829,data/gunshot_kaggle/Zastava M92/9 (63).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,887f3b1c3e9b2289030ef0283d3a4f57,weapon_id=Zastava M92
830,data/gunshot_kaggle/Zastava M92/9 (64).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,726f78f46531aeebf489118d98c57b76,weapon_id=Zastava M92
831,data/gunshot_kaggle/Zastava M92/9 (65).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,06ce5052db7fca56621028b41092ec58,weapon_id=Zastava M92
832,data/gunshot_kaggle/Zastava M92/9 (66).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,e50676a2429b604d7a9a2d006b783ca7,weapon_id=Zastava M92
833,data/gunshot_kaggle/Zastava M92/9 (67).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,52a2fcebbcd1ef35ae43f282de5568fa,weapon_id=Zastava M92
834,data/gunshot_kaggle/Zastava M92/9 (68).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,79e8aa0278e3505091b9b29247d292ee,weapon_id=Zastava M92
835,data/gunshot_kaggle/Zastava M92/9 (69).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,9938dde9b4040f38986627b4e722d8be,weapon_id=Zastava M92
836,data/gunshot_kaggle/Zastava M92/9 (7).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,4172d3ecc00ed649b2e969a91b0038ac,weapon_id=Zastava M92
837,data/gunshot_kaggle/Zastava M92/9 (70).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,72f3b68ce62b7e7c1fea2fcd39716325,weapon_id=Zastava M92
838,data/gunshot_kaggle/Zastava M92/9 (71).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,31f4afc39cd7b332ccf70b939c314deb,weapon_id=Zastava M92
839,data/gunshot_kaggle/Zastava M92/9 (72).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,01d9e079fef3aa34ba02e5a5b5468d3c,weapon_id=Zastava M92
840,data/gunshot_kaggle/Zastava M92/9 (73).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,60cb5758ba4ec899cb9c6050fea2748c,weapon_id=Zastava M92
841,data/gunshot_kaggle/Zastava M92/9 (74).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,bec6966e64d19ae0dd122b7cf847374c,weapon_id=Zastava M92
842,data/gunshot_kaggle/Zastava M92/9 (75).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,85e567c37a5edbe459712525fbb6a0e6,weapon_id=Zastava M92
843,data/gunshot_kaggle/Zastava M92/9 (76).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,fc7c00a725ed895240499acbbe557be6,weapon_id=Zastava M92
844,data/gunshot_kaggle/Zastava M92/9 (77).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,7f0015adafda8ca0086229e617c03fc9,weapon_id=Zastava M92
845,data/gunshot_kaggle/Zastava M92/9 (78).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,9614ec4286df6b3213453506890c93ff,weapon_id=Zastava M92
846,data/gunshot_kaggle/Zastava M92/9 (79).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,bc8950392444a892c28cc672359d2ad7,weapon_id=Zastava M92
847,data/gunshot_kaggle/Zastava M92/9 (8).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,8a1e1d1bbfd938f3e9c2bc21e460a3b5,weapon_id=Zastava M92
848,data/gunshot_kaggle/Zastava M92/9 (80).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,6da9ee58ae75b9308207234b80f27d75,weapon_id=Zastava M92
849,data/gunshot_kaggle/Zastava M92/9 (81).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,0fb968b77975139b5e5b78b0b27873c4,weapon_id=Zastava M92
850,data/gunshot_kaggle/Zastava M92/9 (82).wav,gunshot,gunshot_kaggle,,2.0,88200,44100,2,16,5bc6156c2aa04d76ce5099a6e1d18ebf,weapon_id=Zastava M92
851,data/gunshot_kaggle/Zastava M92/9 (9).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,a4d83e1a70806e6c14ab3978ec1c787d,weapon_id=Zastava M92
